timestamp,price,source
2023-12-31 22:30:00,102.99,open
2023-12-31 22:30:00,103.06,high
2023-12-31 22:30:00,102.95,low
2023-12-31 22:31:00,102.96,low
2023-12-31 22:31:00,102.99,close
2023-12-31 22:31:00,103.03,open
2023-12-31 22:31:00,103.03,high
2023-12-31 22:32:00,102.86,low
2023-12-31 22:32:00,102.87,close
2023-12-31 22:32:00,102.98,open
2023-12-31 22:32:00,102.98,high
2023-12-31 22:33:00,102.8,close
2023-12-31 22:33:00,102.72,low
2023-12-31 22:33:00,102.87,high
2023-12-31 22:33:00,102.87,open
2023-12-31 22:34:00,102.8,open
2023-12-31 22:34:00,102.85,high
2023-12-31 22:34:00,102.76,low
2023-12-31 22:34:00,102.85,close
2023-12-31 22:35:00,102.84,open
2023-12-31 22:35:00,102.88,high
2023-12-31 22:35:00,102.84,low
2023-12-31 22:35:00,102.88,close
2023-12-31 22:36:00,102.88,open
2023-12-31 22:36:00,102.96,high
2023-12-31 22:36:00,102.88,low
2023-12-31 22:36:00,102.96,close
2023-12-31 22:37:00,102.81,close
2023-12-31 22:37:00,102.81,low
2023-12-31 22:37:00,102.96,open
2023-12-31 22:37:00,102.97,high
2023-12-31 22:38:00,102.81,open
2023-12-31 22:38:00,102.82,high
2023-12-31 22:38:00,102.62,low
2023-12-31 22:38:00,102.64,close
2023-12-31 22:39:00,102.65,open
2023-12-31 22:39:00,102.85,high
2023-12-31 22:39:00,102.64,low
2023-12-31 22:39:00,102.84,close
2023-12-31 22:40:00,102.84,open
2023-12-31 22:40:00,102.9,high
2023-12-31 22:40:00,102.83,low
2023-12-31 22:40:00,102.89,close
2023-12-31 22:41:00,102.7,close
2023-12-31 22:41:00,102.7,low
2023-12-31 22:41:00,102.89,open
2023-12-31 22:41:00,102.89,high
2023-12-31 22:42:00,102.71,open
2023-12-31 22:42:00,102.71,high
2023-12-31 22:42:00,102.66,low
2023-12-31 22:42:00,102.68,close
2023-12-31 22:43:00,102.68,open
2023-12-31 22:43:00,102.69,high
2023-12-31 22:43:00,102.46,low
2023-12-31 22:43:00,102.47,close
2023-12-31 22:44:00,102.54,high
2023-12-31 22:44:00,102.46,open
2023-12-31 22:44:00,102.44,low
2023-12-31 22:44:00,102.47,close
2023-12-31 22:45:00,102.17,close
2023-12-31 22:45:00,102.02,low
2023-12-31 22:45:00,102.46,open
2023-12-31 22:45:00,102.49,high
2023-12-31 22:46:00,102.19,close
2023-12-31 22:46:00,102.17,open
2023-12-31 22:46:00,102.22,high
2023-12-31 22:46:00,102.03,low
2023-12-31 22:47:00,102.06,low
2023-12-31 22:47:00,102.06,close
2023-12-31 22:47:00,102.19,open
2023-12-31 22:47:00,102.2,high
2023-12-31 22:48:00,102.01,close
2023-12-31 22:48:00,102.0,low
2023-12-31 22:48:00,102.08,high
2023-12-31 22:48:00,102.07,open
2023-12-31 22:49:00,102.0,open
2023-12-31 22:49:00,102.01,high
2023-12-31 22:49:00,101.56,low
2023-12-31 22:49:00,101.58,close
2023-12-31 22:50:00,101.58,open
2023-12-31 22:50:00,101.76,high
2023-12-31 22:50:00,101.22,low
2023-12-31 22:50:00,101.37,close
2023-12-31 22:51:00,101.38,open
2023-12-31 22:51:00,101.38,high
2023-12-31 22:51:00,100.59,low
2023-12-31 22:51:00,100.66,close
2023-12-31 22:52:00,100.23,close
2023-12-31 22:52:00,100.0,low
2023-12-31 22:52:00,100.65,open
2023-12-31 22:52:00,100.65,high
2023-12-31 22:53:00,100.23,open
2023-12-31 22:53:00,101.0,high
2023-12-31 22:53:00,100.23,low
2023-12-31 22:53:00,100.97,close
2023-12-31 22:54:00,100.96,open
2023-12-31 22:54:00,100.98,high
2023-12-31 22:54:00,100.55,low
2023-12-31 22:54:00,100.88,close
2023-12-31 22:55:00,100.5,low
2023-12-31 22:55:00,100.74,close
2023-12-31 22:55:00,100.94,high
2023-12-31 22:55:00,100.89,open
2023-12-31 22:56:00,100.74,open
2023-12-31 22:56:00,100.8,high
2023-12-31 22:56:00,100.63,low
2023-12-31 22:56:00,100.72,close
2023-12-31 22:57:00,100.65,close
2023-12-31 22:57:00,100.72,open
2023-12-31 22:57:00,100.8,high
2023-12-31 22:57:00,100.58,low
